stage,global_epoch,local_epoch,train_time_sec,train_lr,train_loss,train_loss_recon_total,train_loss_recon_exact_total,train_loss_recon_tol_total,train_loss_vq,train_loss_enc_var,train_loss_code_norm,train_loss_cont_projection,train_loss_cont_parent_margin,train_cont_alpha_entropy,train_cont_alpha_mean_entropy,train_cont_alpha_sample_entropy,train_cont_alpha_final_entropy,train_cont_alpha_final_usage_entropy,train_cont_alpha_mean_max,train_cont_alpha_sample_max,train_cont_alpha_final_max,train_cont_adapter_delta_logit_norm,train_cont_alpha_adapter_enabled,train_cont_residual_norm,train_cont_safe_radius,train_cont_hull_scale,train_cont_hull_scale_delta,train_cont_hull_expansion_fraction,train_cont_geometric_projection_mse,train_cont_distance_reference_mse,train_cont_hard_vertex_mse,train_cont_projection_gain_vs_hard,train_cont_decode_uses_projection_target,train_continuous_sample_mix,train_continuous_gumbel_tau,train_continuous_posterior_temperature,train_blank,train_blank_sep,train_loss_isi,train_loss_ctx,train_loss_ctx_field,train_loss_sp_cons,train_loss_sp_token,train_loss_sp_pixel,train_lambda_sp_token_eff,train_lambda_sp_pixel_eff,train_sp_memory_used,train_adj_memory_used,train_adj_pred_mean,train_adj_upper_allowed_mean,train_adj_lower_allowed_mean,train_adj_tgt_mean,train_adj_conf_mean,train_avg_vq_blank_frac,train_avg_vq_residual_norm,train_avg_vq_commit,train_avg_vq_usage,train_blank_token_norm,train_activity_offset_norm,train_pos_weight_eff,train_lambda_ctx_eff,train_lambda_isi,train_lambda_vq,train_cfg_drop_prob,train_training_prob_threshold_used,train_pred_mean_p,train_tgt_mean,train_loss_recon_l1,train_loss_recon_l1_exact,train_loss_recon_l1_tol,train_loss_recon_l2,train_loss_recon_l2_exact,train_loss_recon_l2_tol,train_perplexity_nonblank_l1,train_active_codes_nonblank_l1,train_child_per_active_parent_l1,train_vq_commit_l1,train_vq_usage_l1,train_vq_soft_usage_raw_l1,train_perplexity_nonblank_l2,train_active_codes_nonblank_l2,train_child_per_active_parent_l2,train_vq_commit_l2,train_vq_usage_l2,train_vq_soft_usage_raw_l2,train_vq_num_levels,train_vq_near_zero_thresh,train_vq_l1_num_codes,train_vq_l1_code_dim,train_vq_l1_alive,train_vq_l1_dead,train_vq_l1_alive_frac,train_vq_l1_dead_frac,train_vq_l1_norm_min,train_vq_l1_norm_max,train_vq_l1_norm_mean,train_vq_l1_norm_std,train_vq_l1_cos_max,train_vq_l1_cos_min,train_vq_l1_cos_mean,train_vq_l1_cos_std,train_vq_l2_num_codes,train_vq_l2_code_dim,train_vq_l2_alive,train_vq_l2_dead,train_vq_l2_alive_frac,train_vq_l2_dead_frac,train_vq_l2_norm_min,train_vq_l2_norm_max,train_vq_l2_norm_mean,train_vq_l2_norm_std,train_vq_l2_cos_max,train_vq_l2_cos_min,train_vq_l2_cos_mean,train_vq_l2_cos_std,train_vq_total_codes,train_vq_total_alive,train_vq_total_dead,train_vq_total_alive_frac,train_vq_total_dead_frac,train_AUPRC_tol_cond,val_val_loss_BCE,val_val_loss_BCE_full,val_val_loss_vq,val_val_loss_BCE_cond,val_val_loss_BCE_full_cond,val_val_loss_vq_cond,val_AUPRC_cond,val_BestF1_cond,val_BestF1_threshold_cond,val_AUPRC_tol_cond,val_BestF1_tol_cond,val_BestF1_threshold_tol_cond,val_eval_count,val_eval_density,val_eval_mask_frac,val_cont_adapter_projection_mse,val_cont_geometric_projection_mse,val_cont_distance_reference_mse,val_cont_hard_vertex_mse,val_val_loss_recon_ref1_cond,val_val_loss_recon_ref1_exact_cond,val_val_loss_recon_ref1_tol_cond,val_val_loss_recon_ref2_cond,val_val_loss_recon_ref2_exact_cond,val_val_loss_recon_ref2_tol_cond,val_val_loss_BCE_uncond,val_val_loss_BCE_full_uncond,val_val_loss_vq_uncond,val_AUPRC_uncond,val_BestF1_uncond,val_BestF1_threshold_uncond,val_AUPRC_tol_uncond,val_BestF1_tol_uncond,val_BestF1_threshold_tol_uncond,val_val_loss_recon_ref1_uncond,val_val_loss_recon_ref1_exact_uncond,val_val_loss_recon_ref1_tol_uncond,val_val_loss_recon_ref2_uncond,val_val_loss_recon_ref2_exact_uncond,val_val_loss_recon_ref2_tol_uncond,is_base,is_finetune,base_best_epoch,ft_shift_offset
base,183,183,170.68171787261963,0.0003373247294785804,0.09447102745374043,0.08617932771643003,0.0062686203513294455,0.07991070896387101,0.0015638046393481393,0.00508865926725169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.5,0.35,0.0,1.01882848942599e-07,0.000740431426189995,0.00642965876031667,0.01976816589012742,4.581502201025008e-07,1.0132795675114419e-06,0.004571369422289233,0.001,0.0001,1.0,1.0,0.014765005217244227,0.06636767939974865,0.04247531667351723,0.05309414509683848,0.9996979435284933,0.917633056640625,0.0524209367732207,0.001520375965628773,4.342868117722294e-05,0.25006887316703796,0.2553548812866211,1.0,0.1,0.01,1.0,0.0,0.5,0.005441900870452324,0.00012030384605168364,0.008565431833267212,0.0001958219644924005,0.008369609713554382,0.07975525433818499,0.006121753885721167,0.07363350143035254,29.2415802637736,31.733333333333334,1.0,0.0023529685645674665,8.423743626432649e-05,0.0842374324798584,184.12263120015461,227.73333333333332,7.134722222222222,0.0006877833628095686,2.619926268228786e-06,0.00261992613474528,2,1e-06,32,64,32,0,1.0,0.0,7.1812639236450195,7.9652204513549805,7.483722686767578,0.17521478235721588,0.9841443300247192,-0.9782527089118958,-0.022414153441786766,0.6556317210197449,256,64,256,0,1.0,0.0,0.055717356503009796,2.9400603771209717,0.787491500377655,0.5183386206626892,0.9967268109321594,-0.997645378112793,0.02727087400853634,0.560536801815033,288,288,0,1.0,0.0,0.11643215808860619,0.12582471470038095,0.12582471470038095,0.0015795061093134184,0.12582471470038095,0.12582471470038095,0.0015795061093134184,0.01606179529720522,0.05684572199895696,0.35999998450279236,0.11643215808860619,0.18863699113415344,0.35999998450279236,186,26880.0,1.0,0.0,0.0,0.0,0.0,0.12582471470038095,0.0051572304413033026,0.12066748614112537,0.0,0.0,0.0,0.12582471470038095,0.12582471470038095,0.0015795061093134184,0.01606179529720522,0.05684572199895696,0.35999998450279236,0.11643215808860619,0.18863699113415344,0.35999998450279236,0.12582471470038095,0.0051572304413033026,0.12066748614112537,0.0,0.0,0.0,1,0,279,279
base,184,184,171.12432861328125,0.0003324568365757012,0.0942708857357502,0.08608408942818642,0.006409608200192452,0.07967448209722837,0.0015196836243073146,0.005023512803018093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.5,0.35,0.0,1.0188063015448279e-07,0.0007527676100532214,0.0064270228147506716,0.019858000706881283,4.7076767846950435e-07,1.0132795637218806e-06,0.004697544019048413,0.001,0.0001,1.0,1.0,0.01451736418530345,0.06722655569513639,0.04302499604721864,0.05378124564886093,0.9996973693370819,0.9161336263020833,0.051779322202006976,0.0014794502523727715,4.023337987746345e-05,0.2500552237033844,0.2553441524505615,1.0,0.1,0.01,1.0,0.0,0.5,0.005528447373459737,0.00012094003298746732,0.008442707856496175,0.00025999946519732474,0.008182708422342937,0.07975205878416697,0.006214608593533437,0.07353745078047116,29.457213973999025,31.9,1.0,0.0022876319048615794,7.779515193154415e-05,0.07779514789581299,184.96807657877605,228.23333333333332,7.141343390804598,0.0006712685901826868,2.671607463374433e-06,0.0026716073354085285,2,1e-06,32,64,32,0,1.0,0.0,7.173842906951904,7.938748836517334,7.469376564025879,0.17228087782859802,0.9846129417419434,-0.9779361486434937,-0.02235429920256138,0.6549556255340576,256,64,256,0,1.0,0.0,0.04502447322010994,2.756978750228882,0.7822337746620178,0.5070536136627197,0.9976778030395508,-0.997421145439148,0.025476397946476936,0.55704665184021,288,288,0,1.0,0.0,0.10925662573877806,0.1264416246364514,0.1264416246364514,0.0015975376979137461,0.1264416246364514,0.1264416246364514,0.0015975376979137461,0.015930823939929447,0.05659168008504385,0.35999998450279236,0.10925662573877806,0.17940292068969893,0.3499999940395355,186,26880.0,1.0,0.0,0.0,0.0,0.0,0.1264416246364514,0.005221433530095965,0.12122019256154697,0.0,0.0,0.0,0.1264416246364514,0.1264416246364514,0.0015975376979137461,0.015930823939929447,0.05659168008504385,0.35999998450279236,0.10925662573877806,0.17940292068969893,0.3499999940395355,0.1264416246364514,0.005221433530095965,0.12122019256154697,0.0,0.0,0.0,1,0,279,279
base,185,185,171.26982355117798,0.0003276078649750761,0.09424887920419375,0.08611057847738265,0.006185455480590463,0.07992512236038844,0.0015352083719335496,0.005051460210233926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.5,0.35,0.0,1.0189021537598819e-07,0.0007598580841052656,0.006072041043080389,0.018727545688549677,4.520892699607278e-07,1.0132795637218806e-06,0.004510759895977875,0.001,0.0001,1.0,1.0,0.014198776986449956,0.06703238586584727,0.04290072818597158,0.05362590948740641,0.9996802608172098,0.918206787109375,0.05190953475733598,0.001484005991369486,5.120237910887227e-05,0.2500835359096527,0.25537699460983276,1.0,0.1,0.01,1.0,0.0,0.5,0.0053759903026123846,0.00011825319361378206,0.008545790115992229,0.00018724192244311174,0.008358548084894816,0.07970123613874118,0.0060450240348776186,0.07365621129671733,28.937583859761556,31.433333333333334,1.0,0.0022934543783776464,9.93889299328051e-05,0.09938892523447672,182.1413787841797,226.2,7.095902777777778,0.0006745576218236237,3.015828256517731e-06,0.0030158281326293944,2,1e-06,32,64,32,0,1.0,0.0,7.155702590942383,7.927052974700928,7.4519147872924805,0.1716858297586441,0.9846037030220032,-0.9772669672966003,-0.022283557802438736,0.6543528437614441,256,64,256,0,1.0,0.0,0.051344092935323715,2.958381175994873,0.7847503423690796,0.513301432132721,0.9971097707748413,-0.9964927434921265,0.025267597287893295,0.557429850101471,288,288,0,1.0,0.0,0.11215530526844847,0.12559588377674422,0.12559588377674422,0.0015526488714385778,0.12559588377674422,0.12559588377674422,0.0015526488714385778,0.01673128352278016,0.0592166006791756,0.35999998450279236,0.11215530526844847,0.18491103425611494,0.35999998450279236,186,26880.0,1.0,0.0,0.0,0.0,0.0,0.12559588377674422,0.005199823159879695,0.12039606148997943,0.0,0.0,0.0,0.12559588377674422,0.12559588377674422,0.0015526488714385778,0.01673128352278016,0.0592166006791756,0.35999998450279236,0.11215530526844847,0.18491103425611494,0.35999998450279236,0.12559588377674422,0.005199823159879695,0.12039606148997943,0.0,0.0,0.0,1,0,279,279
base,186,186,173.31101250648499,0.00032277834642108417,0.09453012769420942,0.08643664146463076,0.006349471351131797,0.08008717000484467,0.0015887793774406116,0.005011494892338912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.5,0.35,0.0,1.0189782813085913e-07,0.000741237533899645,0.005653429434945186,0.01839987582837542,4.6258984601384633e-07,1.0132795523531967e-06,0.004615765701358517,0.001,0.0001,1.0,1.0,0.015300267344961564,0.06692541514833768,0.04283226573218902,0.05354033149778843,0.9996994117895762,0.9165751139322916,0.05279583123823007,0.0015480780159123242,4.070137110829819e-05,0.2501247823238373,0.2554178833961487,1.0,0.1,0.01,1.0,0.0,0.5,0.005516667213911811,0.00012541917385533452,0.008433471123377482,0.0001786768746872743,0.008254794279734294,0.08011153762539228,0.006215463687355319,0.07389607429504394,29.43530406951904,31.833333333333332,1.0,0.002397897265230616,7.87670333617522e-05,0.07876702944437662,184.80421307881673,228.46666666666667,7.151929012345679,0.0006982587665940325,2.6357095824399344e-06,0.0026357094446818035,2,1e-06,32,64,32,0,1.0,0.0,7.1335859298706055,7.919639587402344,7.437889575958252,0.17470195889472961,0.9841113686561584,-0.9775164723396301,-0.022174164652824402,0.6535219550132751,256,64,256,0,1.0,0.0,0.05996231362223625,3.2583227157592773,0.7879305481910706,0.519127607345581,0.9977865815162659,-0.9979182481765747,0.025698410347104073,0.5584161877632141,288,288,0,1.0,0.0,0.11266837728963225,0.12533332593739033,0.12533332593739033,0.0015689446299802512,0.12533332593739033,0.12533332593739033,0.0015689446299802512,0.015664196882252724,0.05790064552343531,0.35999998450279236,0.11266837728963225,0.18526522593320235,0.35999998450279236,186,26880.0,1.0,0.0,0.0,0.0,0.0,0.12533332593739033,0.0052670266207618015,0.12006629817187786,0.0,0.0,0.0,0.12533332593739033,0.12533332593739033,0.0015689446299802512,0.015664196882252724,0.05790064552343531,0.35999998450279236,0.11266837728963225,0.18526522593320235,0.35999998450279236,0.12533332593739033,0.0052670266207618015,0.12006629817187786,0.0,0.0,0.0,1,0,279,279
base,187,187,174.19609761238098,0.00031796881052485835,0.09451653957366943,0.08607132559021315,0.006157849457425376,0.07991347660621008,0.0015819725037241976,0.00534522389061749,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.5,0.35,0.0,1.0190997272729873e-07,0.0007446648640325293,0.0057499540038406845,0.018702499040712913,4.51093338090421e-07,1.0132795599323194e-06,0.004500800634074645,0.001,0.0001,1.0,1.0,0.014925601069505016,0.06739741427203019,0.043134346480170886,0.053917931765317915,0.999679958820343,0.9188191731770833,0.05294637568295002,0.0015278126772803565,5.415983475055934e-05,0.2501509189605713,0.25544941425323486,1.0,0.1,0.01,1.0,0.0,0.5,0.005339047551387921,0.00011994377058120639,0.008540231982866924,0.0001991729252040386,0.00834105908870697,0.07966615209976832,0.006008469755761326,0.07365768204132715,28.962691020965575,31.233333333333334,1.0,0.0023531167690331737,0.00010513485079475989,0.10513484477996826,183.1407095591227,227.3,7.1350694444444445,0.0007025085816470285,3.1848193657424416e-06,0.003184819221496582,2,1e-06,32,64,32,0,1.0,0.0,7.121053695678711,7.896296977996826,7.419572830200195,0.17450083792209625,0.9839013814926147,-0.9761803150177002,-0.02211301028728485,0.6528729796409607,256,64,256,0,1.0,0.0,0.055321868509054184,2.9441347122192383,0.7999759912490845,0.540185809135437,0.9968365430831909,-0.9972411394119263,0.02541884034872055,0.5595846176147461,288,288,0,1.0,0.0,0.10910512101457626,0.12520673436423144,0.12520673436423144,0.0015572612270868074,0.12520673436423144,0.12520673436423144,0.0015572612270868074,0.015379657598233733,0.055397707775718896,0.35999998450279236,0.10910512101457626,0.18118179946469012,0.35999998450279236,186,26880.0,1.0,0.0,0.0,0.0,0.0,0.12520673436423144,0.005361314048059285,0.11984541950126489,0.0,0.0,0.0,0.12520673436423144,0.12520673436423144,0.0015572612270868074,0.015379657598233733,0.055397707775718896,0.35999998450279236,0.10910512101457626,0.18118179946469012,0.35999998450279236,0.12520673436423144,0.005361314048059285,0.11984541950126489,0.0,0.0,0.0,1,0,279,279
base,188,188,171.6861274242401,0.00031317978470620867,0.09441343719760577,0.08620326866706213,0.006296445988118649,0.07990682274103164,0.001565426723876347,0.0049685866261521975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.5,0.35,0.0,1.0194100354965486e-07,0.000745362312591169,0.006674612973195811,0.02001562962929408,4.5809569542143437e-07,1.0132795447740742e-06,0.004570824195009967,0.001,0.0001,1.0,1.0,0.015138141096880038,0.06692541452745597,0.04283226585636536,0.05354033174614112,0.9996994137763977,0.917767333984375,0.05258210537334283,0.0015221330880497892,4.3293640677196286e-05,0.25013744831085205,0.25544846057891846,1.0,0.1,0.01,1.0,0.0,0.5,0.005415737194319566,0.00012041848700998041,0.008490107456843058,0.0002688647558291753,0.008221242825190227,0.07983568807442983,0.006094797421246767,0.07374089062213898,29.284089279174804,31.766666666666666,1.0,0.0023522009529794254,8.391219404681275e-05,0.08391218980153402,182.83423767089843,226.66666666666666,7.099958333333333,0.0006920652192396422,2.6750883838152124e-06,0.0026750882466634114,2,1e-06,32,64,32,0,1.0,0.0,7.10573673248291,7.890325546264648,7.403029918670654,0.17385904490947723,0.9842870235443115,-0.9767371416091919,-0.022184664383530617,0.652155876159668,256,64,256,0,1.0,0.0,0.04650171101093292,3.313524007797241,0.7992337942123413,0.5447021126747131,0.996800422668457,-0.9961341619491577,0.02629336342215538,0.5596823692321777,288,288,0,1.0,0.0,0.1153722147657644,0.12571297896405062,0.12571297896405062,0.0015518606135932107,0.12571297896405062,0.12571297896405062,0.0015518606135932107,0.01681964379365085,0.06030921751445769,0.3499999940395355,0.1153722147657644,0.18627379476332873,0.35999998450279236,186,26880.0,1.0,0.0,0.0,0.0,0.0,0.12571297896405062,0.005326180583021293,0.1203867985556523,0.0,0.0,0.0,0.12571297896405062,0.12571297896405062,0.0015518606135932107,0.01681964379365085,0.06030921751445769,0.3499999940395355,0.1153722147657644,0.18627379476332873,0.35999998450279236,0.12571297896405062,0.005326180583021293,0.1203867985556523,0.0,0.0,0.0,1,0,279,279
base,189,189,170.18776679039001,0.00030841179413578315,0.09405967096487682,0.08593952283263206,0.0063310152851045135,0.0796085074543953,0.0015377679063628116,0.004891460559641321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.5,0.35,0.0,1.0195791067720469e-07,0.0007282071455847472,0.007024847436696291,0.019613376880685488,4.857370863457315e-07,2.6084546277616028e-05,0.004596525430679321,0.001,0.0001,1.0,1.0,0.01548128022501866,0.06713632419705391,0.04296724821130435,0.053709058960278826,0.9997009217739106,0.9166748046875,0.052283422524730366,0.0015003612847067417,3.740661741176154e-05,0.250121533870697,0.25542277097702026,1.0,0.1,0.01,1.0,0.0,0.5,0.005474966081480185,0.00012057349764897178,0.008418819308280945,0.00023349782762428125,0.008185321589310963,0.07962540810306867,0.0061558919182668126,0.07346951613823573,29.62090129852295,31.966666666666665,1.0,0.0023153419994438687,7.207065779463543e-05,0.07207065423329671,184.30545908610026,227.26666666666668,7.1048723118279575,0.0006853805583280822,2.7425767446705627e-06,0.002742576599121094,2,1e-06,32,64,32,0,1.0,0.0,7.08814001083374,7.858888149261475,7.388711929321289,0.17208953201770782,0.9841009378433228,-0.9774435758590698,-0.02214382030069828,0.6512402296066284,256,64,256,0,1.0,0.0,0.04814755544066429,3.009279489517212,0.7982677221298218,0.5502488613128662,0.9950801730155945,-0.9956573843955994,0.02667742781341076,0.5592067837715149,288,288,0,1.0,0.0,0.11062926424464076,0.12648310077687105,0.12648310077687105,0.0015322641217305015,0.12648310077687105,0.12648310077687105,0.0015322641217305015,0.01604055078429406,0.058836877593360995,0.35999998450279236,0.11062926424464076,0.18091102282176846,0.3499999940395355,186,26880.0,1.0,0.0,0.0,0.0,0.0,0.12648310077687105,0.005238705217683067,0.12124439577261607,0.0,0.0,0.0,0.12648310077687105,0.12648310077687105,0.0015322641217305015,0.01604055078429406,0.058836877593360995,0.35999998450279236,0.11062926424464076,0.18091102282176846,0.3499999940395355,0.12648310077687105,0.005238705217683067,0.12124439577261607,0.0,0.0,0.0,1,0,279,279
base,190,190,172.82969784736633,0.0003036653616774785,0.09422758221626282,0.08622206350167592,0.006209502105290691,0.0800125611325105,0.001558703021146357,0.00485597369261086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.5,0.35,0.0,1.0195496760919316e-07,0.0007838224545897295,0.006252358977993329,0.019146247611691553,4.533550632383291e-07,1.0132795485636354e-06,0.004523417873618503,0.001,0.0001,1.0,1.0,0.01505559819440047,0.0688792829712232,0.04408274280528227,0.055103426799178123,0.9997001707553863,0.918182373046875,0.052568834523359934,0.001520630228333175,3.807280227192677e-05,0.25016990303993225,0.2554577887058258,1.0,0.1,0.01,1.0,0.0,0.5,0.005363903109294673,0.00011955140119728943,0.008617532253265382,0.0002332898477713267,0.00838424265384674,0.07975891381502151,0.006034534719462196,0.07372437939047813,29.541690508524578,31.833333333333332,1.0,0.002349446387961507,7.284281540099376e-05,0.07284281253814698,184.26705830891927,227.4,7.115316358024691,0.0006918140687048435,3.3027888965383076e-06,0.003302788734436035,2,1e-06,32,64,32,0,1.0,0.0,7.070914268493652,7.846055507659912,7.374833106994629,0.17175063490867615,0.9839512705802917,-0.9777759909629822,-0.022044962272047997,0.6504696011543274,256,64,256,0,1.0,0.0,0.07043557614088058,3.0258028507232666,0.7966316938400269,0.5416550040245056,0.9965755939483643,-0.9977420568466187,0.027904631569981575,0.5591287016868591,288,288,0,1.0,0.0,0.11173080418323283,0.12546835963924727,0.12546835963924727,0.001565376907819882,0.12546835963924727,0.12546835963924727,0.001565376907819882,0.01588464823465687,0.05734725833560788,0.35999998450279236,0.11173080418323283,0.18436741319619027,0.35999998450279236,186,26880.0,1.0,0.0,0.0,0.0,0.0,0.12546835963924727,0.005296888140340646,0.12017147180934747,0.0,0.0,0.0,0.12546835963924727,0.12546835963924727,0.001565376907819882,0.01588464823465687,0.05734725833560788,0.35999998450279236,0.11173080418323283,0.18436741319619027,0.35999998450279236,0.12546835963924727,0.005296888140340646,0.12017147180934747,0.0,0.0,0.0,1,0,279,279
base,191,191,172.37737369537354,0.0002989410078311011,0.09403691217303276,0.08615665982166926,0.006277065731895467,0.07987959384918213,0.0015570232838702698,0.004845183249562979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.5,0.35,0.0,1.0195829626506262e-07,0.0007374380559970936,0.0055669020162895325,0.018270484792689484,4.5972950507196705e-07,1.013279540984513e-06,0.004587162254999081,0.001,0.0001,1.0,1.0,0.014712261284391086,0.06651289661725363,0.04256825502961874,0.0532103185231487,0.9996987203756968,0.9163716634114584,0.05257592039803664,0.0015183265941838423,3.869669223301268e-05,0.25020021200180054,0.25549817085266113,1.0,0.1,0.01,1.0,0.0,0.5,0.005465548563127716,0.00012190077056099351,0.0084570974111557,0.00017262427136301994,0.00828447292248408,0.07981383676330249,0.006147597528373201,0.07366623928149542,29.52485796610514,31.866666666666667,1.0,0.0023441100454268354,7.449456364459669e-05,0.07449456055959065,184.4747637430827,227.46666666666667,7.119494047619047,0.0006925431293590615,2.8988203913134687e-06,0.0028988202412923176,2,1e-06,32,64,32,0,1.0,0.0,7.061144828796387,7.84716272354126,7.360085487365723,0.17230893671512604,0.9837180376052856,-0.9773114919662476,-0.022027306258678436,0.6496727466583252,256,64,256,0,1.0,0.0,0.05128677561879158,2.971773862838745,0.8017076849937439,0.5506777167320251,0.9959515929222107,-0.9975316524505615,0.026353919878602028,0.5598708391189575,288,288,0,1.0,0.0,0.11487653330630512,0.12503872190912566,0.12503872190912566,0.001537823419009025,0.12503872190912566,0.12503872190912566,0.001537823419009025,0.017478505610334948,0.06014537782337895,0.35999998450279236,0.11487653330630512,0.18563852078787266,0.35999998450279236,186,26880.0,1.0,0.0,0.0,0.0,0.0,0.12503872190912566,0.005335036471175651,0.11970368462304275,0.0,0.0,0.0,0.12503872190912566,0.12503872190912566,0.001537823419009025,0.017478505610334948,0.06014537782337895,0.35999998450279236,0.11487653330630512,0.18563852078787266,0.35999998450279236,0.12503872190912566,0.005335036471175651,0.11970368462304275,0.0,0.0,0.0,1,0,279,279
base,192,192,169.3126814365387,0.00029423925067528865,0.09449573134382566,0.08652153114477794,0.006395423567543427,0.08012610922257106,0.0015370246566211185,0.00483779744245112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.5,0.35,0.0,1.0198334194910786e-07,0.0007533347316590759,0.00631010776075224,0.019207347370684146,4.68568422699415e-07,1.013279556142758e-06,0.00467555143404752,0.001,0.0001,1.0,1.0,0.014796257577836513,0.06711257211863994,0.042952046791712446,0.05369005724787712,0.9997015833854676,0.9153767903645833,0.051927385727564494,0.0014982427198750278,3.878194287002164e-05,0.25017720460891724,0.25548750162124634,1.0,0.1,0.01,1.0,0.0,0.5,0.0055659539764747025,0.00012525608957124253,0.008782122532526653,0.0001715431765963634,0.008610580364863079,0.07993493949373563,0.006266766181215644,0.07366817394892375,29.513058280944826,32.0,1.0,0.0023217426380142568,7.493198318115901e-05,0.07493197917938232,184.43634592692058,227.76666666666668,7.117708333333334,0.0006747427784527341,2.6319028279431224e-06,0.0026319026947021484,2,1e-06,32,64,32,0,1.0,0.0,7.039813041687012,7.8253679275512695,7.344620704650879,0.17092499136924744,0.9841272830963135,-0.9783560633659363,-0.022080307826399803,0.648889422416687,256,64,256,0,1.0,0.0,0.041127126663923264,2.972585916519165,0.794465184211731,0.5364838242530823,0.997348964214325,-0.995733380317688,0.024853868409991264,0.5574342012405396,288,288,0,1.0,0.0,0.11068880152496621,0.12583855974177519,0.12583855974177519,0.0015546263797053446,0.12583855974177519,0.12583855974177519,0.0015546263797053446,0.016141351823706584,0.05753663366336634,0.35999998450279236,0.11068880152496621,0.18065742574257426,0.35999998450279236,186,26880.0,1.0,0.0,0.0,0.0,0.0,0.12583855974177519,0.005117645933448027,0.12072091549634933,0.0,0.0,0.0,0.12583855974177519,0.12583855974177519,0.0015546263797053446,0.016141351823706584,0.05753663366336634,0.35999998450279236,0.11068880152496621,0.18065742574257426,0.35999998450279236,0.12583855974177519,0.005117645933448027,0.12072091549634933,0.0,0.0,0.0,1,0,279,279
